id_cliente,servicos_recomendados
22,"['Manicure e Pedicure', 'Coloração Keune', 'Manicure', 'Pedicure', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Escova G', 'Top Coat em gel', 'Design de Sobrancelha', 'Pintura Sobrancelhas - Henna', 'Corte FEMININO', 'Esmaltação  - ESPECIAL', 'Hidratação Wella', 'Esmaltação - Mãos', 'Postiça', 'Nutrição P.H', 'Mechas', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Aplicação de Coloração do cliente raiz', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Nutrição KEUNE YOU P', 'Manutenção volume brasileiro', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Manutenção Soft Gel', 'Terapia Capilar pacote', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Terapia Capilar com ozonio', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Lavar e Secar P', 'Sem referencia', 'SPA de pés', 'Postiça Realista', 'Remoção', 'Pure Repair P.H', 'MATIZAÇÃO M', '#NOME?', 'Lavar e Secar M', 'Corte Parceria', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Escova GG', 'Lavar e Secar G', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
84,"['Corte Infantil', 'Coloração Keune', 'Manicure e Pedicure', 'Corte Masculino', 'Lavar e Secar P', 'Corte FEMININO', 'Aplicação de Coloração do cliente raiz', 'Pedicure', 'Manicure', 'Top Coat em gel', 'Manicure e Pedicure - Francesinha', 'Escova G', 'Nutrição P.H', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Nutrição KEUNE YOU P', 'Mechas', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', 'Pezinho Masculino', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'MATIZAÇÃO M', 'Penteado', '#NOME?', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Lavar e Secar M', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Postiça', 'Hidratação Wella', 'Lavar e Secar G', 'Base', 'Design de Sobrancelha', 'Corte Parceria', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Barba', 'Lavar', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Escova GG', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
372,"['Manicure e Pedicure', 'Manicure', 'Pedicure', 'Corte FEMININO', 'Escova G', 'Coloração Keune', 'Nutrição P.H', 'Hidratação Takae M', 'BABYLISS  G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Mechas', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', '#NOME?', 'Penteado', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Manutenção volume brasileiro', 'Pigmentação de Barba', 'Pezinho Masculino', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Lavar e Secar G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Base', 'Corte Masculino', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Barba', 'Design de Sobrancelha', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova GG', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova M', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
11,"['Manicure e Pedicure', 'Corte Masculino', 'Cabelo e Barba', 'Manicure', 'Barba', 'Pedicure', 'Alongamento Soft Gel', 'Unha Artística/Decorada', 'Pezinho Masculino', 'Remoção', 'Manutenção Soft Gel', 'Esmaltação  - ESPECIAL', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', '#NOME?', 'Mechas', 'Manutenção volume brasileiro', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Nutrição P.H', 'Pigmentação de Barba', 'Penteado', 'Lavar e Secar G', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha de Gel - Manutenção', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Base', 'Corte Infantil', 'Corte FEMININO', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Banho em Gel', 'Design de Sobrancelha', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova G', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova GG', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'Escova M', 'hidratação Muzza']"
175,"['Manicure', '#NOME?', 'Escova M', 'Coloração Keune', 'Corte FEMININO', 'Design de Sobrancelha', 'Nutrição P.H', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Corte - Franja', 'Lavar e Secar P', 'Manicure e Pedicure - Francesinha', 'BABYLISS  P', 'Terapia Capilar pacote', 'BABYLISS M', 'Lavar e Secar G', 'Manicure e Pedicure', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Escova GG', 'Postiça', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Unha de Gel - Manutenção', 'SPA de pés', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Sem referencia', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Terapia Capilar com ozonio', 'Pure Repair P.H', 'MATIZAÇÃO M', 'Unha Artística/Decorada', 'Pedicure', 'Penteado', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça Realista', 'Remoção', 'Hidratação Wella', 'Lavar e Secar M', 'Escova G', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova P', 'Lavar', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
144,"['Manicure e Pedicure', 'Corte Masculino', 'Manicure', 'Barba', 'Cabelo e Barba', 'Esmaltação - Mãos', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Design de Sobrancelha', 'Manicure e Pedicure - Francesinha', 'Escova M', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Pezinho Masculino', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Nutrição P.H', 'MATIZAÇÃO M', 'Pedicure', 'Penteado', '#NOME?', 'Pigmentação de Barba', 'Lavar e Secar M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'SPA de pés', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Lavar e Secar P', 'Hidratação Wella', 'Lavar e Secar G', 'Base', 'Corte Infantil', 'Corte FEMININO', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Banho em Gel', 'Lavar', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova G', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
352,"['Coloração Keune', 'Manicure e Pedicure', 'Manicure', 'Escova G', 'Nutrição P.H', '#NOME?', 'Pedicure', 'Corte FEMININO', 'Design de Sobrancelha', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Penteado', 'Escova M', 'Escova P', 'Mechas', 'Esmaltação - Mãos', 'Lavar e Secar P', 'Manutenção Banho em Gel', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Nutrição KEUNE YOU M', 'Terapia Capilar com ozonio', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Banho em Gel', 'Remoção', 'Pintura Sobrancelhas - Henna', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'SPA de pés', 'Nutrição KEUNE YOU G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Postiça', 'Nutrição KEUNE YOU P', 'Top Coat em gel', 'Terapia Capilar pacote', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Pezinho Masculino', 'Sem referencia', 'Postiça Realista', 'Pigmentação de Barba', 'MATIZAÇÃO M', 'Hidratação Wella', 'Lavar e Secar M', 'Lavar e Secar G', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova GG', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
351,"['Manicure e Pedicure', 'Manicure', 'Design de Sobrancelha', 'Pedicure', 'Escova G', 'Corte FEMININO', 'Escova GG', 'Lavar e Secar P', 'Escova P', 'Nutrição P.H', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Coloração Keune', 'SPA de pés', 'Base', 'Sem referencia', 'BABYLISS M', 'Aplicação de Coloração do cliente raiz', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Penteado', '#NOME?', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'MATIZAÇÃO M', 'Hidratação Wella', 'Lavar e Secar M', 'Lavar e Secar G', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'Banho em Gel', 'Barba', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova M', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
176,"['Escova G', '#NOME?', 'Manicure', 'Escova M', 'Aplicação de Coloração do cliente raiz', 'Esmaltação - Mãos', 'Manicure e Pedicure', 'Escova P', 'Corte FEMININO', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Corte Masculino', 'Aplicação de Coloração total do cliente', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Remoção', 'Lavar', 'Hidratação Previa', 'Manutenção Soft Gel', 'Pedicure', 'Escova e Prancha', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'hidratação Muzza', 'Base', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Escova GG', 'Postiça Realista', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Nutrição P.H', 'BABYLISS M', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Pure Repair P.H', 'Mechas', 'BABYLISS  P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'BABYLISS  G', 'Aplicação de cílios', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Nutrição KEUNE YOU G', 'Banho em Gel', 'Manutenção volume brasileiro', 'Hidratação Takae GG', 'Corte Parceria', 'Corte Infantil', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Corte - Franja', 'Esmaltação - Pés', 'Coloração Keune Ruivo', 'Coloração Keune', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae M', 'Design de Sobrancelha', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar e Secar G', 'Lavar e Secar M', 'Lavar e Secar P', 'MATIZAÇÃO M', 'Barba', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Hidratação Wella']"
186,"['Coloração Keune', 'Manicure', 'Manicure e Pedicure', 'Escova P', '#NOME?', 'Pedicure', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Corte FEMININO', 'Nutrição P.H', 'Escova M', 'Corte Masculino', 'Hidratação Previa', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU G', 'Lavar e Secar P', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Design de Sobrancelha', 'hidratação Muzza', 'Base', 'Corte Parceria', 'Postiça', 'Manutenção volume brasileiro', 'Mechas', 'BABYLISS M', 'Nutrição KEUNE YOU M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça Realista', 'Manutenção Banho em Gel', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Manutenção Soft Gel', 'Manicure e Pedicure - Francesinha', 'Corte Infantil', 'Cabelo e Barba', 'Escova G', 'Escova GG', 'Corte - Franja', 'Coloração Keune Ruivo', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Cilios 3, 4, 5 D', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Banho em Gel', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'Lavar e Secar G', 'Lavar e Secar M', 'MATIZAÇÃO M', 'Barba', 'Hidratação Wella']"
319,"['Manicure e Pedicure', 'Escova M', '#NOME?', 'Manicure', 'Escova G', 'Coloração Keune', 'Corte FEMININO', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Nutrição P.H', 'Pedicure', 'SPA de pés', 'Base', 'Hidratação Takae M', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Nutrição KEUNE YOU P', 'Esmaltação - Mãos', 'LIXAR PÉS', 'Mechas', 'Nutrição KEUNE YOU G', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Nutrição KEUNE YOU M', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Unha de Gel - Manutenção', 'Top Coat em gel', 'Penteado', 'Terapia Capilar pacote', 'Unha Artística/Decorada', 'MATIZAÇÃO M', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Sem referencia', 'Terapia Capilar com ozonio', 'Pezinho Masculino', 'Hidratação Wella', 'Lavar e Secar P', 'Corte Masculino', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Parceria', 'Lavar e Secar M', 'Design de Sobrancelha', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae P', 'Alongamento Soft Gel', 'Lavar', 'Lavar e Secar G', 'hidratação Muzza']"
298,"['Manicure', '#NOME?', 'Escova M', 'Coloração Keune', 'Corte FEMININO', 'Design de Sobrancelha', 'Nutrição P.H', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Corte - Franja', 'Lavar e Secar P', 'Manicure e Pedicure - Francesinha', 'BABYLISS  P', 'Terapia Capilar pacote', 'BABYLISS M', 'Lavar e Secar G', 'Manicure e Pedicure', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Escova GG', 'Postiça', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Unha de Gel - Manutenção', 'SPA de pés', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Sem referencia', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Terapia Capilar com ozonio', 'Pure Repair P.H', 'MATIZAÇÃO M', 'Unha Artística/Decorada', 'Pedicure', 'Penteado', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça Realista', 'Remoção', 'Hidratação Wella', 'Lavar e Secar M', 'Escova G', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova P', 'Lavar', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
77,"['Coloração Keune', 'Manicure e Pedicure', 'Manicure', 'Design de Sobrancelha', 'Coloração Keune Ruivo', 'Corte FEMININO', 'Pedicure', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Nutrição P.H', 'Corte Masculino', 'Terapia Capilar com ozonio', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova G', 'SPA de pés', 'Pure Repair P.H', 'Hidratação Previa', 'Alongamento Soft Gel', '#NOME?', 'Escova M', 'Pintura Sobrancelhas - Henna', 'Hidratação Takae P', 'Terapia Capilar pacote', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Postiça Realista', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Corte - Franja', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Escova e Prancha', 'Escova P', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Pigmentação de Barba', 'Pezinho Masculino', 'Nutrição KEUNE YOU P', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Postiça', 'Manicure e Pedicure - Francesinha', 'Penteado', 'Sem referencia', 'Hidratação Wella', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Corte Infantil', 'Corte Parceria', 'Escova GG', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'LIXAR PÉS', 'Lavar', 'Lavar e Secar G', 'Lavar e Secar M', 'hidratação Muzza']"
